Name,Count,Year,Country
Alvaro,12,2015,Italy
Amadou,12,2015,Italy
Annachiara,12,2015,Italy
Annina,12,2015,Italy
Argia,12,2015,Italy
Basma,12,2015,Italy
Bogdan,12,2015,Italy
Brian,12,2015,Italy
Bujar,12,2015,Italy
Clotilde,12,2015,Italy
Concettina,12,2015,Italy
Cornelia,12,2015,Italy
Cynthia,12,2015,Italy
Dirce,12,2015,Italy
Diva,12,2015,Italy
Doriano,12,2015,Italy
Edmondo,12,2015,Italy
Elettra,12,2015,Italy
Ersilia,12,2015,Italy
Evelyn,12,2015,Italy
Fiorenzo,12,2015,Italy
Floriano,12,2015,Italy
Fortunata,12,2015,Italy
Francescoantonio,12,2015,Italy
Giambattista,12,2015,Italy
Gioacchino,12,2015,Italy
Ibrahima,12,2015,Italy
Ilary,12,2015,Italy
Ioana,12,2015,Italy
Iulia,12,2015,Italy
Iurie,12,2015,Italy
Jana,12,2015,Italy
Josephine,12,2015,Italy
Karen,12,2015,Italy
Klodian,12,2015,Italy
Learco,12,2015,Italy
Lela,12,2015,Italy
Leonilde,12,2015,Italy
Liam,12,2015,Italy
Luisella,12,2015,Italy
Mariacarla,12,2015,Italy
Mariadomenica,12,2015,Italy
Maristella,12,2015,Italy
Maryna,12,2015,Italy
Medardo,12,2015,Italy
Meri,12,2015,Italy
Milvia,12,2015,Italy
Mohamedali,12,2015,Italy
Mouna,12,2015,Italy
Mykola,12,2015,Italy
Myriam,12,2015,Italy
Natasha,12,2015,Italy
Nazzarena,12,2015,Italy
Nera,12,2015,Italy
Olesea,12,2015,Italy
Olimpia,12,2015,Italy
Onelia,12,2015,Italy
Osama,12,2015,Italy
Ousmane,12,2015,Italy
Priscilla,12,2015,Italy
Rinaldo,12,2015,Italy
Sabah,12,2015,Italy
Santino,12,2015,Italy
Secondo,12,2015,Italy
Severino,12,2015,Italy
Simon,12,2015,Italy
Tudor,12,2015,Italy
Tullia,12,2015,Italy
Viktor,12,2015,Italy
Viorel,12,2015,Italy
Vivaldo,12,2015,Italy
Vivian,12,2015,Italy
Vladyslav,12,2015,Italy
Wilma,12,2015,Italy
Abdelali,11,2015,Italy
Abdelilah,11,2015,Italy
Abdessamad,11,2015,Italy
Alaa,11,2015,Italy
Alen,11,2015,Italy
Alexandr,11,2015,Italy
Alexia,11,2015,Italy
Anacleto,11,2015,Italy
Anxhela,11,2015,Italy
Arcangela,11,2015,Italy
Arrigo,11,2015,Italy
Aziza,11,2015,Italy
Bartolomeo,11,2015,Italy
Bashkim,11,2015,Italy
Benjamin,11,2015,Italy
Christopher,11,2015,Italy
Corina,11,2015,Italy
Costantina,11,2015,Italy
Denny,11,2015,Italy
Devis,11,2015,Italy
Duilio,11,2015,Italy
Dylan,11,2015,Italy
Edi,11,2015,Italy
Eduard,11,2015,Italy
Edward,11,2015,Italy
Ella,11,2015,Italy
Endurance,11,2015,Italy
Ervin,11,2015,Italy
Fatimazahra,11,2015,Italy
Fatou,11,2015,Italy
Florin,11,2015,Italy
Francescapia,11,2015,Italy
Gentjan,11,2015,Italy
Hao,11,2015,Italy
Hind,11,2015,Italy
Ilham,11,2015,Italy
Ilia,11,2015,Italy
Ilias,11,2015,Italy
Kofi,11,2015,Italy
Lahcen,11,2015,Italy
Lali,11,2015,Italy
Lesya,11,2015,Italy
Lisetta,11,2015,Italy
Liudmila,11,2015,Italy
Malgorzata,11,2015,Italy
Margaret,11,2015,Italy
Mariacarla,11,2015,Italy
Marialaura,11,2015,Italy
Marian,11,2015,Italy
Mariuccia,11,2015,Italy
Maryam,11,2015,Italy
Milo,11,2015,Italy
Mirta,11,2015,Italy
Morgana,11,2015,Italy
Moustafa,11,2015,Italy
Mykhaylo,11,2015,Italy
Mzia,11,2015,Italy
Nathan,11,2015,Italy
Nazzareno,11,2015,Italy
Nives,11,2015,Italy
Nizar,11,2015,Italy
Palmira,11,2015,Italy
Pasquina,11,2015,Italy
Peter,11,2015,Italy
Petro,11,2015,Italy
Provvidenza,11,2015,Italy
Radu,11,2015,Italy
Ramadan,11,2015,Italy
Rose,11,2015,Italy
Saimir,11,2015,Italy
Salma,11,2015,Italy
Samia,11,2015,Italy
Sereno,11,2015,Italy
Serhiy,11,2015,Italy
Shpresa,11,2015,Italy
Silla,11,2015,Italy
Sofiya,11,2015,Italy
Stanislav,11,2015,Italy
Tienno,11,2015,Italy
Vadim,11,2015,Italy
Vainer,11,2015,Italy
Wael,11,2015,Italy
Wanda,11,2015,Italy
Yan,11,2015,Italy
Yasmin,11,2015,Italy
Yasser,11,2015,Italy
Achraf,10,2015,Italy
Adelma,10,2015,Italy
Akram,10,2015,Italy
Albana,10,2015,Italy
Albino,10,2015,Italy
Aleksander,10,2015,Italy
Alide,10,2015,Italy
Aliou,10,2015,Italy
Aminata,10,2015,Italy
Aristide,10,2015,Italy
Arjan,10,2015,Italy
Ashraf,10,2015,Italy
Aymen,10,2015,Italy
Bonfiglio,10,2015,Italy
Brunilda,10,2015,Italy
Cesarino,10,2015,Italy
Dan,10,2015,Italy
Donika,10,2015,Italy
Edith,10,2015,Italy
Edo,10,2015,Italy
Elton,10,2015,Italy
Emil,10,2015,Italy
Endri,10,2015,Italy
Eugeniu,10,2015,Italy
Fabiano,10,2015,Italy
Fouad,10,2015,Italy
Francescamaria,10,2015,Italy
Francescomaria,10,2015,Italy
Gianpiero,10,2015,Italy
Gildo,10,2015,Italy
Girolamo,10,2015,Italy
Habib,10,2015,Italy
Hakima,10,2015,Italy
Hanan,10,2015,Italy
Inga,10,2015,Italy
Iuliana,10,2015,Italy
Janet,10,2015,Italy
Joshua,10,2015,Italy
Julian,10,2015,Italy
Kate,10,2015,Italy
Kwabena,10,2015,Italy
Kwame,10,2015,Italy
Liuba,10,2015,Italy
Lulzim,10,2015,Italy
Maka,10,2015,Italy
Marcela,10,2015,Italy
Mariaelisa,10,2015,Italy
Mariagiuseppa,10,2015,Italy
Mariem,10,2015,Italy
Mariia,10,2015,Italy
Merita,10,2015,Italy
Mirka,10,2015,Italy
Modou,10,2015,Italy
Moncef,10,2015,Italy
Mouad,10,2015,Italy
Naim,10,2015,Italy
Najat,10,2015,Italy
Nedda,10,2015,Italy
Neli,10,2015,Italy
Nona,10,2015,Italy
Oleh,10,2015,Italy
Ornela,10,2015,Italy
Pierangela,10,2015,Italy
Pierfrancesco,10,2015,Italy
Pino,10,2015,Italy
Redouane,10,2015,Italy
Remigio,10,2015,Italy
Roma,10,2015,Italy
Rosaanna,10,2015,Italy
Rosamaria,10,2015,Italy
Sabato,10,2015,Italy
Sabri,10,2015,Italy
Salem,10,2015,Italy
Serafino,10,2015,Italy
Silvestro,10,2015,Italy
Susan,10,2015,Italy
Suzana,10,2015,Italy
Ursula,10,2015,Italy
Veaceslav,10,2015,Italy
Veronika,10,2015,Italy
Virgilio,10,2015,Italy
Virna,10,2015,Italy
Vitaliy,10,2015,Italy
Vittorino,10,2015,Italy
Vjollca,10,2015,Italy
Yaroslava,10,2015,Italy
Yaw,10,2015,Italy
Yi,10,2015,Italy
Aaron,9,2015,Italy
Abdelhak,9,2015,Italy
Abdelhamid,9,2015,Italy
Abele,9,2015,Italy
Adalberto,9,2015,Italy
Agron,9,2015,Italy
Aimone,9,2015,Italy
Alfonsina,9,2015,Italy
Alicia,9,2015,Italy
Alida,9,2015,Italy
Amneris,9,2015,Italy
Amor,9,2015,Italy
Anis,9,2015,Italy
Anisa,9,2015,Italy
Annarosa,9,2015,Italy
Annusca,9,2015,Italy
Anzhela,9,2015,Italy
Asma,9,2015,Italy
Brenda,9,2015,Italy
Bright,9,2015,Italy
Catalin,9,2015,Italy
Cesira,9,2015,Italy
Colomba,9,2015,Italy
Denisa,9,2015,Italy
Desolina,9,2015,Italy
Dounia,9,2015,Italy
Durim,9,2015,Italy
Ekaterine,9,2015,Italy
Elmehdi,9,2015,Italy
Elias,9,2015,Italy
Eliseo,9,2015,Italy
Elzbieta,9,2015,Italy
Ero,9,2015,Italy
Eunice,9,2015,Italy
Evelin,9,2015,Italy
Fedele,9,2015,Italy
Filippa,9,2015,Italy
Fortuna,9,2015,Italy
Francisca,9,2015,Italy
Ghizlane,9,2015,Italy
Gianpiero,9,2015,Italy
Gian-Carlo,9,2015,Italy
Giandomenico,9,2015,Italy
Hassen,9,2015,Italy
Helen,9,2015,Italy
Iacopo,9,2015,Italy
Igino,9,2015,Italy
Ikram,9,2015,Italy
Ilirjan,9,2015,Italy
Israa,9,2015,Italy
Issa,9,2015,Italy
Itala,9,2015,Italy
Italia,9,2015,Italy
Jamila,9,2015,Italy
Jasmin,9,2015,Italy
Jie,9,2015,Italy
Khalifa,9,2015,Italy
Khalil,9,2015,Italy
Khrystyna,9,2015,Italy
Klea,9,2015,Italy
Kristina,9,2015,Italy
Lelia,9,2015,Italy
Lenuta,9,2015,Italy
Licinio,9,2015,Italy
Liduina,9,2015,Italy
Luljeta,9,2015,Italy
Lydia,9,2015,Italy
Maha,9,2015,Italy
Majlinda,9,2015,Italy
Malvina,9,2015,Italy
Mariami,9,2015,Italy
Marine,9,2015,Italy
Mark,9,2015,Italy
Matias,9,2015,Italy
Mohammad,9,2015,Italy
Muhamet,9,2015,Italy
Nassim,9,2015,Italy
Nato,9,2015,Italy
Nertila,9,2015,Italy
Nunziata,9,2015,Italy
Odetta,9,2015,Italy
Odilla,9,2015,Italy
Omaima,9,2015,Italy
Orfeo,9,2015,Italy
Oriano,9,2015,Italy
Orsola,9,2015,Italy
Oussama,9,2015,Italy
Paolino,9,2015,Italy
Peppino,9,2015,Italy
Pietra,9,2015,Italy
Raimonda,9,2015,Italy
Rania,9,2015,Italy
Ruben,9,2015,Italy
Safaa,9,2015,Italy
Sana,9,2015,Italy
Shaban,9,2015,Italy
Sokol,9,2015,Italy
Soufiane,9,2015,Italy
Speranza,9,2015,Italy
Sveva,9,2015,Italy
Ulderico,9,2015,Italy
Umberta,9,2015,Italy
Viktoria,9,2015,Italy
Vilde,9,2015,Italy
Xiaoyan,9,2015,Italy
Abderrazak,8,2015,Italy
Abdou,8,2015,Italy
Adama,8,2015,Italy
Adem,8,2015,Italy
Aleksandra,8,2015,Italy
Amabile,8,2015,Italy
Ambrogio,8,2015,Italy
Annachiara,8,2015,Italy
Annaluisa,8,2015,Italy
Annetta,8,2015,Italy
Anwar,8,2015,Italy
Archimede,8,2015,Italy
Ariella,8,2015,Italy
Arnalda,8,2015,Italy
Atos,8,2015,Italy
Augustina,8,2015,Italy
Aurica,8,2015,Italy
Avni,8,2015,Italy
Besim,8,2015,Italy
Besnik,8,2015,Italy
Biancamaria,8,2015,Italy
Blerim,8,2015,Italy
Blerina,8,2015,Italy
Braian,8,2015,Italy
Chantal,8,2015,Italy
Cheikh,8,2015,Italy
Chiarina,8,2015,Italy
Cloe,8,2015,Italy
Consiglia,8,2015,Italy
Cosimodamiano,8,2015,Italy
Costel,8,2015,Italy
Crescenzo,8,2015,Italy
Dalia,8,2015,Italy
Dania,8,2015,Italy
Danilla,8,2015,Italy
Darejan,8,2015,Italy
Dashamir,8,2015,Italy
Diomira,8,2015,Italy
Eles,8,2015,Italy
Elona,8,2015,Italy
Ema,8,2015,Italy
Emiliana,8,2015,Italy
Enos,8,2015,Italy
Erion,8,2015,Italy
Ermina,8,2015,Italy
Fares,8,2015,Italy
Fermo,8,2015,Italy
Florence,8,2015,Italy
Florinda,8,2015,Italy
Fortunato,8,2015,Italy
Francescosaverio,8,2015,Italy
Genny,8,2015,Italy
Georgina,8,2015,Italy
Giammarco,8,2015,Italy
Ginetta,8,2015,Italy
Gioconda,8,2015,Italy
Giosue',8,2015,Italy
Giovanbattista,8,2015,Italy
Giovannimaria,8,2015,Italy
Giuliocesare,8,2015,Italy
Haiyan,8,2015,Italy
Hasan,8,2015,Italy
Hong,8,2015,Italy
Hui,8,2015,Italy
Idea,8,2015,Italy
Ihor,8,2015,Italy
Iliana,8,2015,Italy
Imer,8,2015,Italy
Imerio,8,2015,Italy
Ives,8,2015,Italy
Jannat,8,2015,Italy
Juliana,8,2015,Italy
Kaoutar,8,2015,Italy
Kenza,8,2015,Italy
Ketevan,8,2015,Italy
Ketty,8,2015,Italy
Kujtim,8,2015,Italy
Libera,8,2015,Italy
Liberata,8,2015,Italy
Liberato,8,2015,Italy
Lili,8,2015,Italy
Liping,8,2015,Italy
Luiza,8,2015,Italy
Manlio,8,2015,Italy
Mariaclara,8,2015,Italy
Mariaclaudia,8,2015,Italy
Mariasilvia,8,2015,Italy
Maria-Grazia,8,2015,Italy
Mariafrancesca,8,2015,Italy
Marius,8,2015,Italy
Martha,8,2015,Italy
Mavis,8,2015,Italy
Maxim,8,2015,Italy
Micaela,8,2015,Italy
Mike,8,2015,Italy
Mona,8,2015,Italy
Nancy,8,2015,Italy
Nelson,8,2015,Italy
Nerino,8,2015,Italy
Noah,8,2015,Italy
Olindo,8,2015,Italy
Onofrio,8,2015,Italy
Patrik,8,2015,Italy
Pierangelo,8,2015,Italy
Pierluca,8,2015,Italy
Prince,8,2015,Italy
Prisca,8,2015,Italy
Rabia,8,2015,Italy
Rayane,8,2015,Italy
Rayisa,8,2015,Italy
Rosemary,8,2015,Italy
Safia,8,2015,Italy
Samuela,8,2015,Italy
Saura,8,2015,Italy
Sebastiana,8,2015,Italy
Sergiy,8,2015,Italy
Shpetim,8,2015,Italy
Sisto,8,2015,Italy
Sophie,8,2015,Italy
Sorin,8,2015,Italy
Stepan,8,2015,Italy
Susi,8,2015,Italy
Tamari,8,2015,Italy
Touria,8,2015,Italy
Ubaldo,8,2015,Italy
Valdo,8,2015,Italy
Vienna,8,2015,Italy
Vitaliano,8,2015,Italy
Vladimiro,8,2015,Italy
Vladislav,8,2015,Italy
Wafa,8,2015,Italy
Xiaowei,8,2015,Italy
Yaroslav,8,2015,Italy
Ying,8,2015,Italy
Zouhair,8,2015,Italy
Abbes,7,2015,Italy
Abdelhadi,7,2015,Italy
Abdelmajid,7,2015,Italy
Abdullah,7,2015,Italy
Abigail,7,2015,Italy
Adela,7,2015,Italy
Agatina,7,2015,Italy
Ahmad,7,2015,Italy
Aissatou,7,2015,Italy
Alejandro,7,2015,Italy
Alena,7,2015,Italy
Alexandre,7,2015,Italy
Amel,7,2015,Italy
Annalisa,7,2015,Italy
Annalucia,7,2015,Italy
Annapaola,7,2015,Italy
Annateresa,7,2015,Italy
Anna-Maria,7,2015,Italy
Annibale,7,2015,Italy
Antimo,7,2015,Italy
Antoniomaria,7,2015,Italy
Antoniopio,7,2015,Italy
Arlind,7,2015,Italy
Armida,7,2015,Italy
Artem,7,2015,Italy
Artemio,7,2015,Italy
Assane,7,2015,Italy
Awa,7,2015,Italy
Bajram,7,2015,Italy
Battista,7,2015,Italy
Bettina,7,2015,Italy
Blerta,7,2015,Italy
Bohdan,7,2015,Italy
Brigida,7,2015,Italy
Catello,7,2015,Italy
Celestino,7,2015,Italy
Charlotte,7,2015,Italy
Clizia,7,2015,Italy
Corinne,7,2015,Italy
Dantina,7,2015,Italy
Donia,7,2015,Italy
Dorando,7,2015,Italy
Dorian,7,2015,Italy
Dorotea,7,2015,Italy
Edgardo,7,2015,Italy
Edison,7,2015,Italy
Elenamaria,7,2015,Italy
Elisabeth,7,2015,Italy
Eliso,7,2015,Italy
Elmo,7,2015,Italy
Elsayed,7,2015,Italy
Elva,7,2015,Italy
Emmanuele,7,2015,Italy
Etleva,7,2015,Italy
Fahd,7,2015,Italy
Faiza,7,2015,Italy
Fatjon,7,2015,Italy
Favour,7,2015,Italy
Franceschina,7,2015,Italy
Gerarda,7,2015,Italy
Giannetto,7,2015,Italy
Gionata,7,2015,Italy
Giovanniluca,7,2015,Italy
Giovannipaolo,7,2015,Italy
Giuliamaria,7,2015,Italy
Glory,7,2015,Italy
Grigore,7,2015,Italy
Guerrina,7,2015,Italy
Gustavo,7,2015,Italy
Hamdi,7,2015,Italy
Heba,7,2015,Italy
Ia,7,2015,Italy
Ilda,7,2015,Italy
Iller,7,2015,Italy
Isacco,7,2015,Italy
Issam,7,2015,Italy
Italina,7,2015,Italy
Jian,7,2015,Italy
Jing,7,2015,Italy
Jun,7,2015,Italy
Jurgen,7,2015,Italy
Kadri,7,2015,Italy
Karin,7,2015,Italy
Kelvin,7,2015,Italy
Klaudio,7,2015,Italy
Larbi,7,2015,Italy
Leonid,7,2015,Italy
Leonora,7,2015,Italy
Leticia,7,2015,Italy
Li,7,2015,Italy
Lijun,7,2015,Italy
Lucy,7,2015,Italy
Luis,7,2015,Italy
Lyubomyra,7,2015,Italy
Mabel,7,2015,Italy
Maikol,7,2015,Italy
Majda,7,2015,Italy
Maksim,7,2015,Italy
Maksym,7,2015,Italy
Mansour,7,2015,Italy
Mariacecilia,7,2015,Italy
Mariadaniela,7,2015,Italy
Mariamichela,7,2015,Italy
Mariabeatrice,7,2015,Italy
Mariagiovanna,7,2015,Italy
Mariama,7,2015,Italy
Mariannina,7,2015,Italy
Marilisa,7,2015,Italy
Mascia,7,2015,Italy
Mathias,7,2015,Italy
Matia,7,2015,Italy
Matthew,7,2015,Italy
Max,7,2015,Italy
Maximiliano,7,2015,Italy
Melisa,7,2015,Italy
Mercedes,7,2015,Italy
Michel,7,2015,Italy
Millicent,7,2015,Italy
Mirjeta,7,2015,Italy
Mohamedamine,7,2015,Italy
Moira,7,2015,Italy
Mongi,7,2015,Italy
Morris,7,2015,Italy
Mya,7,2015,Italy
Nadiia,7,2015,Italy
Nadire,7,2015,Italy
Narciso,7,2015,Italy
Natela,7,2015,Italy
Nexhmije,7,2015,Italy
Nicolai,7,2015,Italy
Nour,7,2015,Italy
Ofelia,7,2015,Italy
Oriella,7,2015,Italy
Oumar,7,2015,Italy
Palmiro,7,2015,Italy
Paula,7,2015,Italy
Penelope,7,2015,Italy
Quirino,7,2015,Italy
Rajaa,7,2015,Italy
Romea,7,2015,Italy
Rozeta,7,2015,Italy
Ruth,7,2015,Italy
Sabino,7,2015,Italy
Saliou,7,2015,Italy
Sameh,7,2015,Italy
Santiago,7,2015,Italy
Selene,7,2015,Italy
Serenella,7,2015,Italy
Sesto,7,2015,Italy
Sheila,7,2015,Italy
Sherif,7,2015,Italy
Solomon,7,2015,Italy
Soumia,7,2015,Italy
Spartaco,7,2015,Italy
Stanislao,7,2015,Italy
Stanley,7,2015,Italy
Stefan,7,2015,Italy
Stiven,7,2015,Italy
Surinder,7,2015,Italy
Taha,7,2015,Italy
Tarek,7,2015,Italy
Tatjana,7,2015,Italy
Theresa,7,2015,Italy
Tiberio,7,2015,Italy
Tito,7,2015,Italy
Ulderica,7,2015,Italy
Valda,7,2015,Italy
Vasilica,7,2015,Italy
Verusca,7,2015,Italy
Vida,7,2015,Italy
Vilmer,7,2015,Italy
Violetta,7,2015,Italy
Wafaa,7,2015,Italy
Wainer,7,2015,Italy
Weiwei,7,2015,Italy
Wendy,7,2015,Italy
Xiaohong,7,2015,Italy
Xin,7,2015,Italy
Yana,7,2015,Italy
Yara,7,2015,Italy
Ylli,7,2015,Italy
Zainab,7,2015,Italy
Zelinda,7,2015,Italy
Ziad,7,2015,Italy
Zina,7,2015,Italy
Zinaida,7,2015,Italy
Zita,7,2015,Italy
Zoya,7,2015,Italy
Abdelhakim,6,2015,Italy
Adolfa,6,2015,Italy
Adriatik,6,2015,Italy
Agnes,6,2015,Italy
Agostina,6,2015,Italy
Ahmet,6,2015,Italy
Aiman,6,2015,Italy
Aisha,6,2015,Italy
Alain,6,2015,Italy
Aldino,6,2015,Italy
Alesia,6,2015,Italy
Alessandromaria,6,2015,Italy
Alfa,6,2015,Italy
Alfreda,6,2015,Italy
Alketa,6,2015,Italy
Aly,6,2015,Italy
Alyssa,6,2015,Italy
Amilcare,6,2015,Italy
Amleto,6,2015,Italy
Amro,6,2015,Italy
Anass,6,2015,Italy
Anatoliy,6,2015,Italy
Annapia,6,2015,Italy
Anton,6,2015,Italy
Aristodemo,6,2015,Italy
Arjana,6,2015,Italy
Arno,6,2015,Italy
Aron,6,2015,Italy
Astou,6,2015,Italy
Augustine,6,2015,Italy
Aurel,6,2015,Italy
Auro,6,2015,Italy
Ausilia,6,2015,Italy
Bahija,6,2015,Italy
Beata,6,2015,Italy
Belinda,6,2015,Italy
Bernard,6,2015,Italy
Besmir,6,2015,Italy
Boujemaa,6,2015,Italy
Camelia,6,2015,Italy
Carmelita,6,2015,Italy
Catterina,6,2015,Italy
Celina,6,2015,Italy
Chaimaa,6,2015,Italy
Chiaramaria,6,2015,Italy
Chunhua,6,2015,Italy
Clarice,6,2015,Italy
Curzio,6,2015,Italy
Damian,6,2015,Italy
Danuta,6,2015,Italy
Denys,6,2015,Italy
Desire',6,2015,Italy
Doina,6,2015,Italy
Domitilla,6,2015,Italy
Doretta,6,2015,Italy
Doride,6,2015,Italy
Eglantina,6,2015,Italy
Elene,6,2015,Italy
Elis,6,2015,Italy
Emad,6,2015,Italy
Emerenzio,6,2015,Italy
Emili,6,2015,Italy
Endrit,6,2015,Italy
Enkeleda,6,2015,Italy
Eris,6,2015,Italy
Erjona,6,2015,Italy
Eteri,6,2015,Italy
Ethan,6,2015,Italy
Ettorina,6,2015,Italy
Eufemia,6,2015,Italy
Euro,6,2015,Italy
Fabia,6,2015,Italy
Farouk,6,2015,Italy
Fathi,6,2015,Italy
Felicita,6,2015,Italy
Fethi,6,2015,Italy
Flaminio,6,2015,Italy
Flamur,6,2015,Italy
Florina,6,2015,Italy
Francescaromana,6,2015,Italy
Francescogiuseppe,6,2015,Italy
Gazmir,6,2015,Italy
Geremia,6,2015,Italy
Ghita,6,2015,Italy
Giacomino,6,2015,Italy
Gianbattista,6,2015,Italy
Giovannamaria,6,2015,Italy
Giuseppesalvatore,6,2015,Italy
Graziamaria,6,2015,Italy
Guendalina,6,2015,Italy
Gurpreet,6,2015,Italy
Hadda,6,2015,Italy
Hafsa,6,2015,Italy
Hany,6,2015,Italy
Hasnaa,6,2015,Italy
Haxhire,6,2015,Italy
Helena,6,2015,Italy
Hoda,6,2015,Italy
Hongmei,6,2015,Italy
Hysen,6,2015,Italy
Ido,6,2015,Italy
Ilie,6,2015,Italy
Ilona,6,2015,Italy
Ilyas,6,2015,Italy
Imed,6,2015,Italy
Imen,6,2015,Italy
Ingrid,6,2015,Italy
Ionel,6,2015,Italy
Irine,6,2015,Italy
Iuliia,6,2015,Italy
Jad,6,2015,Italy
Jamal,6,2015,Italy
Jelena,6,2015,Italy
Jeton,6,2015,Italy
Joana,6,2015,Italy
Jolanda,6,2015,Italy
Jonida,6,2015,Italy
Justine,6,2015,Italy
Karina,6,2015,Italy
Kastriot,6,2015,Italy
Katarzyna,6,2015,Italy
Kawtar,6,2015,Italy
Kelly,6,2015,Italy
Klaudia,6,2015,Italy
Klodiana,6,2015,Italy
Klodjana,6,2015,Italy
Kristine,6,2015,Italy
Kwasi,6,2015,Italy
Lazzaro,6,2015,Italy
Leardo,6,2015,Italy
Lei,6,2015,Italy
Leon,6,2015,Italy
Leontina,6,2015,Italy
Lilian,6,2015,Italy
Lodovica,6,2015,Italy
Lorenzina,6,2015,Italy
Loubna,6,2015,Italy
Loveth,6,2015,Italy
Lucas,6,2015,Italy
Luminita,6,2015,Italy
M'Hammed,6,2015,Italy
Makvala,6,2015,Italy
Malek,6,2015,Italy
Mamdouh,6,2015,Italy
Manjola,6,2015,Italy
Marcellina,6,2015,Italy
Marcoantonio,6,2015,Italy
Margareta,6,2015,Italy
Mariacarmen,6,2015,Italy
Mariaelisabetta,6,2015,Italy
Mariafederica,6,2015,Italy
Mariagraziella,6,2015,Italy
Mariavaleria,6,2015,Italy
Mariantonia,6,2015,Italy
Mariantonietta,6,2015,Italy
Mariarca,6,2015,Italy
Mariastella,6,2015,Italy
Marinela,6,2015,Italy
Marlene,6,2015,Italy
Marouane,6,2015,Italy
Marsida,6,2015,Italy
Massimiliana,6,2015,Italy
Matteomaria,6,2015,Italy
Mattias,6,2015,Italy
Mbaye,6,2015,Italy
Mehmet,6,2015,Italy
Melita,6,2015,Italy
Mioara,6,2015,Italy
Mohame,6,2015,Italy
Mor,6,2015,Italy
Morad,6,2015,Italy
Myroslava,6,2015,Italy
Nadezda,6,2015,Italy
Najia,6,2015,Italy
Nani,6,2015,Italy
Nathalie,6,2015,Italy
Nazar,6,2015,Italy
Nelly,6,2015,Italy
Nezha,6,2015,Italy
Nicolino,6,2015,Italy
Noel,6,2015,Italy
Noureddine,6,2015,Italy
Novello,6,2015,Italy
Odette,6,2015,Italy
Olinto,6,2015,Italy
Osman,6,2015,Italy
Oualid,6,2015,Italy
Oumaima,6,2015,Italy
Pasqua,6,2015,Italy
Pedro,6,2015,Italy
Perparim,6,2015,Italy
Pina,6,2015,Italy
Pranvera,6,2015,Italy
Precious,6,2015,Italy
Qemal,6,2015,Italy
Quinto,6,2015,Italy
Rafael,6,2015,Italy
Ramzi,6,2015,Italy
Ranjit,6,2015,Italy
Ricardo,6,2015,Italy
Riccardomaria,6,2015,Italy
Rudina,6,2015,Italy
Rusudan,6,2015,Italy
Sabrine,6,2015,Italy
Saimon,6,2015,Italy
Sali,6,2015,Italy
Salwa,6,2015,Italy
Savio,6,2015,Italy
Shkelzen,6,2015,Italy
Shorena,6,2015,Italy
Shuangshuang,6,2015,Italy
Sirio,6,2015,Italy
Sonila,6,2015,Italy
Sonny,6,2015,Italy
Steven,6,2015,Italy
Suela,6,2015,Italy
Taoufik,6,2015,Italy
Tarcisio,6,2015,Italy
Tarik,6,2015,Italy
Taulant,6,2015,Italy
Teodora,6,2015,Italy
Tingting,6,2015,Italy
Tobia,6,2015,Italy
Ulisse,6,2015,Italy
Valerica,6,2015,Italy
Valery,6,2015,Italy
Vilia,6,2015,Italy
Vlad,6,2015,Italy
Vojsava,6,2015,Italy
Wally,6,2015,Italy
Willer,6,2015,Italy
Wissal,6,2015,Italy
Xiaohua,6,2015,Italy
Xiaoling,6,2015,Italy
Xiaomei,6,2015,Italy
Yanyan,6,2015,Italy
Yasmina,6,2015,Italy
Yassir,6,2015,Italy
Yousra,6,2015,Italy
Yu,6,2015,Italy
Zeinab,6,2015,Italy
Zeo,6,2015,Italy
Zinayida,6,2015,Italy
Zouhaier,6,2015,Italy
Abdelkarim,5,2015,Italy
Abdenbi,5,2015,Italy
Abdon,5,2015,Italy
Abdul,5,2015,Italy
Abel,5,2015,Italy
Abir,5,2015,Italy
Abrar,5,2015,Italy
Albion,5,2015,Italy
Albiona,5,2015,Italy
Ali',5,2015,Italy
Alicemaria,5,2015,Italy
Alisa,5,2015,Italy
Alissa,5,2015,Italy
Alvin,5,2015,Italy
Amarildo,5,2015,Italy
Amerigo,5,2015,Italy
Anca,5,2015,Italy
Andreana,5,2015,Italy
Andres,5,2015,Italy
Andrew,5,2015,Italy
Andrian,5,2015,Italy
Anella,5,2015,Italy
Angel,5,2015,Italy
Annalaura,5,2015,Italy
Annalaura,5,2015,Italy
Annarella,5,2015,Italy
Anne,5,2015,Italy
Anselma,5,2015,Italy
Antenore,5,2015,Italy
Antoniofrancesco,5,2015,Italy
Arber,5,2015,Italy
Ardita,5,2015,Italy
Arduino,5,2015,Italy
Arian,5,2015,Italy
Arjola,5,2015,Italy
Armand,5,2015,Italy
Arnold,5,2015,Italy
Arnoldo,5,2015,Italy
Artemisia,5,2015,Italy
Asif,5,2015,Italy
Asya,5,2015,Italy
Atif,5,2015,Italy
Atika,5,2015,Italy
Aureliano,5,2015,Italy
Avio,5,2015,Italy
Azio,5,2015,Italy
Azza,5,2015,Italy
Badr,5,2015,Italy
Baraa,5,2015,Italy
Bechir,5,2015,Italy
Bernardina,5,2015,Italy
Binbin,5,2015,Italy
Bluetta,5,2015,Italy
Bo,5,2015,Italy
Bona,5,2015,Italy
Bouazza,5,2015,Italy
Brendon,5,2015,Italy
Brunetta,5,2015,Italy
